LYLTY_CARD_NBR,stores,purchases,products,mean_of_products,mean_of_sales,min_of_size,max_of_size,brands,lifestage,min_of_days_difference,max_of_days_difference,type_of_customer,Cluster_KMeans
268485,1,1,1,1.0,3.0,175,175,1,1,177.0,177.0,2.0,4
268486,1,1,1,1.0,2.6,150,150,1,4,140.0,140.0,2.0,2
268487,1,1,1,1.0,2.6,150,150,1,7,43.0,43.0,2.0,2
268488,1,1,1,1.0,3.8,110,110,1,6,244.0,244.0,1.0,3
268489,1,3,3,1.6666666666666667,5.066666666666666,165,180,3,4,99.0,330.0,1.0,3
268491,1,2,2,1.0,2.7,125,175,2,1,63.0,318.0,1.0,4
268492,1,3,3,1.0,3.966666666666667,150,300,2,1,89.0,231.0,3.0,1
268494,1,1,1,1.0,3.8,110,110,1,7,3.0,3.0,3.0,2
269000,1,9,9,1.8888888888888888,7.688888888888889,134,175,7,5,5.0,343.0,2.0,0
269001,1,5,5,2.0,6.76,134,190,5,4,14.0,289.0,1.0,3
269002,1,7,7,2.0,8.257142857142856,134,380,6,5,59.0,305.0,1.0,3
269003,1,5,5,2.0,9.0,134,300,4,5,6.0,337.0,1.0,3
269004,1,6,6,2.0,7.066666666666666,160,330,6,3,37.0,274.0,1.0,3
269005,1,4,4,2.0,5.85,110,200,4,5,12.0,323.0,3.0,0
269006,1,5,5,2.0,8.16,110,300,5,5,39.0,323.0,2.0,0
269007,1,7,7,2.0,7.485714285714286,165,300,6,2,158.0,326.0,3.0,1
269008,1,4,4,2.0,6.9,110,170,4,1,210.0,298.0,3.0,1
269009,1,7,7,2.0,7.542857142857143,150,270,6,4,109.0,313.0,3.0,0
269010,1,6,6,2.0,6.766666666666667,110,175,5,7,95.0,293.0,3.0,0
269011,1,5,5,2.0,7.959999999999999,134,300,4,4,85.0,304.0,3.0,0
269012,1,12,11,1.9166666666666667,6.733333333333333,70,380,8,7,46.0,308.0,1.0,3
269013,1,10,10,2.0,7.4,110,330,8,6,0.0,360.0,3.0,0
269014,1,7,7,2.0,6.028571428571428,150,175,6,7,7.0,192.0,1.0,3
269015,1,2,2,2.0,9.0,175,330,2,2,88.0,344.0,1.0,4
269016,1,8,8,1.8888888888888888,6.366666666666666,134,200,6,4,21.0,363.0,3.0,0
269017,1,6,6,2.0,5.733333333333333,70,200,5,7,13.0,275.0,2.0,0
269018,1,10,9,2.0,6.9,134,330,8,2,36.0,362.0,1.0,4
269019,1,6,6,2.0,6.3,150,220,4,4,223.0,351.0,2.0,4
269020,1,7,7,2.0,5.742857142857143,134,300,6,6,48.0,338.0,2.0,0
269021,1,6,6,2.0,7.033333333333334,134,300,5,5,69.0,327.0,3.0,0
269022,1,7,7,2.0,6.571428571428571,134,270,5,5,25.0,359.0,3.0,0
269023,1,4,4,2.0,7.9,110,330,4,5,103.0,331.0,2.0,0
269024,1,6,6,2.5,9.549999999999999,165,300,6,2,83.0,316.0,1.0,4
269025,1,7,7,2.0,7.057142857142857,110,330,6,2,10.0,271.0,1.0,4
269026,1,10,10,2.0,7.140000000000001,110,380,7,2,23.0,294.0,2.0,4
269027,1,5,5,2.4,8.8,150,175,4,5,42.0,223.0,2.0,2
269028,1,9,9,1.8888888888888888,6.088888888888889,70,190,6,6,46.0,322.0,1.0,3
269029,1,10,9,2.0,6.14,110,330,6,4,55.0,342.0,1.0,3
269030,1,8,8,1.875,5.8125,150,250,6,2,29.0,328.0,3.0,1
269031,1,8,8,2.0,5.875,150,300,5,4,10.0,356.0,1.0,3
269032,1,4,4,1.75,5.824999999999999,150,180,4,7,15.0,361.0,3.0,0
269033,1,6,6,2.0,5.833333333333333,150,190,4,2,22.0,256.0,3.0,1
269034,1,11,11,2.0,7.581818181818182,110,270,8,5,12.0,355.0,1.0,3
269035,1,6,6,2.0,7.066666666666666,170,300,6,7,87.0,192.0,3.0,0
269036,1,9,9,2.0,6.911111111111111,110,300,8,2,58.0,349.0,3.0,1
269037,1,10,10,2.0,7.42,150,380,8,6,33.0,313.0,2.0,0
269038,1,3,3,2.0,8.799999999999999,135,270,3,6,71.0,184.0,2.0,0
269039,1,7,7,2.0,7.228571428571429,170,200,5,2,153.0,308.0,3.0,1
269040,1,6,6,1.8333333333333333,6.8,110,175,4,7,4.0,337.0,3.0,0
269041,1,6,5,2.0,8.166666666666666,150,380,5,7,196.0,347.0,1.0,3
269042,1,4,4,2.0,7.1,110,175,3,4,51.0,363.0,2.0,0
269043,1,5,5,2.0,7.92,150,300,5,7,107.0,328.0,2.0,0
269044,1,5,6,2.0,7.266666666666666,125,330,5,7,152.0,282.0,1.0,3
269045,1,5,5,2.0,6.8,135,175,4,2,13.0,346.0,1.0,4
269046,1,9,8,2.0,7.199999999999999,135,175,5,6,27.0,349.0,2.0,0
269048,1,3,3,2.0,7.8,110,270,3,4,26.0,175.0,2.0,0
269049,1,6,6,1.8333333333333333,6.3,110,175,6,7,42.0,353.0,3.0,0
269050,1,7,6,1.8571428571428572,5.385714285714286,170,330,4,5,39.0,315.0,2.0,0
269051,1,3,3,2.0,6.8,134,300,2,1,158.0,360.0,2.0,4
269052,1,9,9,2.0,6.866666666666666,70,300,6,1,66.0,345.0,3.0,1
269053,1,5,5,2.0,7.5600000000000005,134,300,5,5,10.0,360.0,2.0,0
269054,1,5,5,2.0,6.8,70,170,4,7,0.0,308.0,3.0,0
269055,1,4,4,2.0,6.8999999999999995,150,175,4,7,34.0,174.0,3.0,2
269056,1,7,6,1.8571428571428572,6.028571428571429,110,175,6,5,22.0,330.0,2.0,0
269057,1,6,5,1.8333333333333333,7.3500000000000005,150,380,4,1,9.0,225.0,3.0,1
269058,1,9,9,2.0,6.422222222222222,150,380,6,5,28.0,359.0,2.0,0
269059,1,4,4,2.0,6.2,110,175,4,7,79.0,249.0,3.0,2
269060,1,7,7,2.0,7.6571428571428575,150,175,5,6,61.0,363.0,2.0,0
269061,1,6,6,2.0,5.933333333333334,170,300,4,7,28.0,277.0,3.0,0
269062,1,5,5,2.0,8.24,150,250,4,7,58.0,359.0,2.0,0
269063,1,9,9,1.8888888888888888,6.0888888888888895,90,200,8,2,41.0,363.0,2.0,4
269064,1,11,10,2.0,7.236363636363635,90,300,8,5,25.0,359.0,2.0,0
269065,1,4,4,2.0,10.950000000000001,175,330,2,6,86.0,284.0,2.0,0
269066,1,7,7,2.0,7.371428571428572,110,380,6,4,72.0,346.0,3.0,0
269067,1,10,8,2.0,7.779999999999999,70,270,7,4,54.0,245.0,1.0,3
269068,1,6,6,2.0,7.6000000000000005,150,380,6,1,40.0,361.0,2.0,4
269069,1,4,4,1.75,5.725,90,250,4,5,45.0,317.0,3.0,0
269070,1,6,6,2.0,9.066666666666666,134,380,5,7,69.0,347.0,2.0,0
269071,1,5,5,2.0,7.0,150,300,5,5,129.0,284.0,2.0,0
269072,1,8,8,2.0,6.375,135,270,6,6,19.0,340.0,2.0,0
269073,1,6,6,2.0,7.733333333333333,135,175,4,2,71.0,346.0,2.0,4
269074,1,7,6,2.4285714285714284,8.828571428571427,175,330,5,2,3.0,355.0,2.0,4
269075,1,7,6,2.0,7.857142857142857,125,380,4,6,77.0,285.0,3.0,0
269076,1,8,6,2.0,7.575,150,330,5,7,31.0,308.0,2.0,0
269077,1,4,4,2.0,5.15,90,200,4,4,96.0,298.0,1.0,3
269078,1,10,10,1.9,5.84,110,220,8,7,1.0,273.0,2.0,0
269079,1,4,4,2.0,9.3,150,330,3,6,60.0,358.0,2.0,0
269080,1,5,5,2.0,7.32,110,200,5,3,1.0,331.0,3.0,1
269081,1,13,13,2.230769230769231,8.507692307692308,110,330,11,2,28.0,340.0,3.0,1
269082,1,9,9,2.0,5.911111111111111,150,220,7,7,7.0,326.0,2.0,0
269083,1,2,2,2.0,8.4,175,175,2,4,66.0,152.0,1.0,3
269084,1,6,6,2.0,8.966666666666667,150,330,5,2,22.0,291.0,2.0,4
269085,1,4,4,2.0,8.55,150,175,3,5,72.0,245.0,2.0,2
269086,1,4,4,2.0,6.7,170,175,4,4,0.0,272.0,3.0,1
269087,1,5,5,2.0,7.4,134,175,4,2,10.0,304.0,2.0,4
269088,1,4,4,2.0,6.25,134,300,4,7,134.0,287.0,3.0,0
269089,1,7,7,2.0,6.571428571428571,110,175,4,5,66.0,324.0,1.0,3
269090,1,4,4,2.0,6.45,110,150,3,4,177.0,348.0,2.0,4
269091,1,8,8,2.0,6.825,110,300,6,2,109.0,312.0,2.0,4
269092,1,5,5,2.0,6.76,134,200,5,1,18.0,243.0,3.0,1
269093,1,9,9,2.3333333333333335,7.977777777777778,110,200,6,6,46.0,269.0,1.0,3
269094,1,8,8,2.0,6.875,110,210,6,7,9.0,304.0,3.0,0
269095,1,2,2,2.0,6.6,175,190,2,7,241.0,323.0,3.0,2
269096,1,12,10,2.0,5.75,110,300,7,2,5.0,309.0,1.0,4
269097,1,3,3,1.6666666666666667,6.666666666666667,150,270,3,1,113.0,358.0,3.0,1
269098,1,8,7,2.0,6.6,150,300,6,6,78.0,270.0,2.0,0
269099,1,7,7,2.0,6.085714285714286,165,220,6,5,53.0,293.0,2.0,0
269100,1,9,9,2.0,6.777777777777778,150,250,5,2,81.0,354.0,2.0,4
269101,1,10,9,2.0,7.159999999999999,110,380,6,2,4.0,208.0,3.0,1
269102,1,8,7,2.0,5.5,125,175,4,6,54.0,323.0,2.0,0
269103,1,11,12,2.0,7.316666666666666,125,300,9,2,48.0,343.0,3.0,1
269104,1,5,5,2.0,7.720000000000001,134,300,5,7,79.0,342.0,3.0,0
269105,1,8,8,2.0,6.525,134,175,7,2,21.0,350.0,3.0,1
269106,1,4,4,2.0,8.25,165,300,4,4,34.0,276.0,3.0,0
269107,1,7,7,1.8571428571428572,6.114285714285714,134,250,6,4,46.0,361.0,3.0,0
269108,1,5,5,2.0,7.720000000000001,134,300,4,7,166.0,332.0,2.0,0
269109,1,8,8,1.875,5.4875,110,300,4,5,88.0,355.0,2.0,0
269110,1,8,8,2.0,6.95,150,300,7,6,57.0,358.0,1.0,3
269111,1,5,5,1.8,6.18,90,250,5,5,109.0,350.0,1.0,3
269112,1,6,6,2.0,6.066666666666666,150,300,6,7,23.0,242.0,2.0,0
269113,1,2,2,1.5,6.75,150,175,2,5,243.0,315.0,2.0,2
269114,1,10,10,2.0,8.32,110,330,5,5,61.0,347.0,1.0,3
269115,1,2,2,2.0,6.5,150,200,2,1,87.0,132.0,3.0,1
269116,1,12,12,2.0,8.666666666666666,134,380,8,2,4.0,362.0,3.0,1
269117,1,8,8,1.875,6.7625,110,330,7,7,18.0,268.0,3.0,0
269118,1,8,8,2.0,8.0,110,210,7,4,29.0,355.0,3.0,0
269119,1,6,6,2.0,6.6000000000000005,150,190,6,7,36.0,257.0,2.0,0
269120,1,4,4,2.0,5.7,134,175,4,3,49.0,247.0,1.0,4
269121,1,7,7,2.0,7.257142857142857,110,200,6,2,72.0,309.0,3.0,1
269122,1,5,5,2.0,7.44,150,220,5,1,28.0,355.0,2.0,4
269123,1,6,6,2.0,7.6000000000000005,110,175,6,4,25.0,342.0,1.0,3
269124,1,3,3,1.6666666666666667,5.5,165,175,3,2,29.0,317.0,2.0,4
269125,1,6,6,1.8333333333333333,6.966666666666666,134,330,5,1,9.0,324.0,1.0,4
269126,1,5,5,2.0,4.6,150,180,4,7,81.0,322.0,3.0,0
269127,1,9,8,2.0,6.911111111111111,110,175,7,6,67.0,253.0,3.0,0
269128,1,11,10,2.0,6.363636363636363,125,190,8,2,3.0,353.0,2.0,4
269129,1,9,10,2.0,7.340000000000001,134,300,8,4,48.0,338.0,3.0,0
269130,1,7,7,1.8571428571428572,5.228571428571429,134,190,6,2,43.0,328.0,2.0,4
269131,1,9,9,1.8888888888888888,6.4,134,300,6,6,45.0,363.0,1.0,3
269132,1,3,3,2.0,7.8,160,380,3,1,234.0,296.0,2.0,4
269133,1,7,5,1.8571428571428572,6.3999999999999995,125,330,4,1,22.0,326.0,1.0,4
269134,1,3,3,2.0,6.066666666666666,160,175,3,4,70.0,338.0,3.0,1
269135,1,5,5,2.0,7.6,150,175,3,1,66.0,262.0,3.0,1
269136,1,11,11,1.9090909090909092,7.390909090909091,110,380,8,6,1.0,352.0,2.0,0
269137,1,9,9,2.0,8.088888888888889,110,380,8,5,0.0,360.0,1.0,3
269138,1,2,2,2.0,6.0,150,175,2,4,186.0,284.0,1.0,3
269139,1,5,5,2.0,6.4,110,175,5,5,38.0,123.0,1.0,3
269140,1,11,11,2.0,7.036363636363637,110,330,8,6,12.0,329.0,3.0,0
269141,1,9,9,1.8888888888888888,5.944444444444445,134,330,7,2,9.0,355.0,3.0,1
269142,1,3,3,2.0,6.666666666666667,150,175,3,2,116.0,218.0,2.0,4
269143,1,2,2,2.0,7.5,110,134,2,6,239.0,265.0,2.0,2
269144,1,8,8,2.0,7.175,110,330,7,5,13.0,329.0,2.0,0
269145,1,6,6,2.0,7.833333333333333,150,330,5,6,57.0,264.0,2.0,0
269146,1,5,5,2.0,7.8,110,270,5,5,100.0,358.0,1.0,3
269147,1,6,6,2.0,5.366666666666667,90,175,6,7,3.0,269.0,1.0,3
269148,1,5,5,2.0,5.8,90,200,5,5,15.0,340.0,3.0,0
269149,1,7,7,1.8571428571428572,6.8999999999999995,110,330,6,5,8.0,319.0,2.0,0
269150,1,8,8,1.875,6.1125,90,175,7,2,15.0,319.0,2.0,4
269151,1,3,3,2.0,7.933333333333334,110,175,3,1,127.0,229.0,3.0,1
269152,1,4,4,2.0,5.7,134,175,4,4,115.0,322.0,1.0,3
269153,1,3,3,1.6666666666666667,5.8,150,175,3,4,19.0,318.0,2.0,4
269154,1,5,5,2.0,8.72,110,380,5,6,68.0,325.0,3.0,0
269155,1,1,1,2.0,5.8,170,170,1,7,218.0,218.0,3.0,2
269156,1,6,6,2.0,6.1000000000000005,125,200,6,5,5.0,298.0,2.0,0
269157,1,7,7,2.0,6.2,110,175,5,4,35.0,274.0,3.0,0
269158,1,4,4,2.0,5.35,150,190,4,5,31.0,248.0,1.0,3
269159,1,13,13,2.0,6.907692307692307,134,300,10,2,26.0,312.0,2.0,4
269160,1,6,6,2.0,6.3999999999999995,134,220,6,4,149.0,333.0,1.0,3
269161,1,8,7,2.0,7.5,150,330,5,6,10.0,347.0,3.0,0
269162,1,4,4,2.0,8.5,165,330,3,6,30.0,87.0,1.0,3
269163,1,8,8,2.0,5.925,134,210,7,6,3.0,343.0,2.0,0
269164,1,9,9,2.0,6.866666666666666,110,330,8,2,5.0,290.0,1.0,4
269165,1,7,7,2.0,5.371428571428572,90,220,5,2,34.0,351.0,1.0,4
269166,1,5,5,2.0,6.279999999999999,150,175,2,6,39.0,344.0,1.0,3
269167,1,7,7,2.0,7.342857142857143,110,170,6,6,48.0,337.0,1.0,3
269168,1,5,5,2.0,6.4,135,200,3,5,12.0,269.0,1.0,3
269169,1,7,7,2.0,7.457142857142857,110,175,6,6,66.0,326.0,2.0,0
269170,1,4,4,2.0,7.4,150,270,3,7,14.0,270.0,3.0,0
269171,1,7,7,2.0,9.0,110,330,5,2,93.0,328.0,2.0,4
269172,1,6,5,2.0,6.7,110,175,5,5,4.0,288.0,3.0,0
269173,1,6,6,2.1666666666666665,8.65,150,330,4,1,41.0,253.0,2.0,4
269174,1,5,5,2.0,8.319999999999999,150,330,5,6,2.0,295.0,3.0,0
269175,1,3,3,2.0,5.366666666666667,175,380,3,4,148.0,364.0,2.0,0
269176,1,5,5,2.0,6.08,150,210,5,7,70.0,303.0,1.0,3
269177,1,8,8,2.0,7.550000000000001,110,330,7,6,67.0,277.0,2.0,0
269178,1,14,13,1.9285714285714286,5.785714285714286,90,300,9,5,4.0,354.0,1.0,3
269179,1,3,4,2.0,7.4,134,330,3,5,146.0,340.0,3.0,0
269180,1,3,3,2.0,7.266666666666667,150,175,2,1,133.0,252.0,3.0,1
269181,1,10,10,2.0,7.4799999999999995,110,380,7,6,30.0,349.0,2.0,0
269182,1,9,9,1.7777777777777777,6.455555555555556,134,270,7,2,26.0,345.0,2.0,4
269183,1,8,8,2.0,6.625,150,210,6,4,37.0,361.0,3.0,0
269184,1,3,3,2.0,5.2,170,200,3,7,26.0,340.0,1.0,3
269185,1,7,7,2.0,7.8,110,380,5,2,120.0,360.0,1.0,4
269186,1,5,5,2.0,9.080000000000002,134,380,5,5,50.0,362.0,1.0,3
269187,1,6,6,2.0,7.866666666666667,110,330,4,2,79.0,359.0,3.0,1
269188,1,7,8,2.0,7.975,110,330,6,2,15.0,348.0,1.0,4
269189,1,5,5,2.0,6.92,160,300,4,5,6.0,346.0,1.0,3
269190,1,5,4,1.8,6.18,175,270,4,7,172.0,361.0,2.0,0
269191,1,3,3,2.0,6.0,165,175,2,5,74.0,307.0,2.0,2
269192,1,5,5,2.0,6.960000000000001,110,175,5,1,66.0,240.0,3.0,1
269193,1,7,7,2.0,8.285714285714286,110,270,6,6,101.0,241.0,2.0,0
269194,1,10,10,2.0,8.38,134,300,6,6,58.0,359.0,2.0,0
269195,1,5,5,2.0,6.4799999999999995,150,300,5,1,18.0,265.0,2.0,4
269196,1,8,8,2.0,7.4,110,330,6,5,29.0,355.0,3.0,0
269197,1,2,2,2.0,7.4,134,134,1,1,123.0,163.0,3.0,1
269198,1,10,10,2.0,5.5600000000000005,135,300,8,2,21.0,360.0,3.0,1
269199,1,3,3,2.0,5.933333333333334,150,175,3,7,11.0,285.0,3.0,0
269200,1,6,6,2.0,5.8999999999999995,134,300,6,7,72.0,292.0,3.0,0
269201,1,1,1,2.0,9.2,150,150,1,2,302.0,302.0,1.0,4
269202,1,6,6,2.0,7.966666666666666,150,200,3,6,12.0,282.0,1.0,3
269203,1,4,4,2.0,8.6,110,330,4,1,70.0,345.0,1.0,4
269204,1,7,7,2.0,6.3428571428571425,110,175,5,1,28.0,334.0,1.0,4
269205,1,5,5,2.0,7.12,150,300,4,4,13.0,327.0,3.0,0
269206,1,7,6,1.8571428571428572,6.514285714285714,110,300,6,7,48.0,330.0,2.0,0
269207,1,6,6,2.0,5.166666666666667,150,220,5,4,118.0,359.0,3.0,0
269208,1,8,9,2.0,6.666666666666667,110,210,6,5,7.0,271.0,2.0,0
269209,1,7,7,2.0,6.857142857142857,125,200,5,6,23.0,364.0,3.0,0
269210,1,5,5,2.0,9.120000000000001,110,175,3,7,78.0,255.0,3.0,2
269211,1,7,5,2.0,5.057142857142857,150,330,3,6,52.0,324.0,3.0,0
269212,1,5,4,2.0,6.08,125,210,4,7,22.0,322.0,3.0,0
269213,1,6,6,2.0,7.266666666666666,110,300,6,7,18.0,332.0,3.0,0
269214,1,12,13,1.7692307692307692,5.7846153846153845,90,175,10,6,27.0,339.0,2.0,0
269215,1,6,6,2.0,8.4,150,330,4,7,34.0,359.0,2.0,0
269216,1,4,4,2.0,6.6,134,190,4,7,87.0,329.0,3.0,0
269217,1,7,7,2.0,8.685714285714285,110,380,6,6,15.0,349.0,2.0,0
269218,1,3,3,2.0,5.466666666666666,90,175,3,7,161.0,238.0,2.0,2
269219,1,6,5,2.0,8.200000000000001,165,380,5,7,19.0,159.0,2.0,0
269220,1,5,4,2.0,6.959999999999999,150,210,4,7,107.0,332.0,1.0,3
269221,1,7,7,2.4285714285714284,9.299999999999999,110,330,7,4,42.0,349.0,2.0,0
269222,1,4,4,2.0,5.0,150,175,3,1,84.0,240.0,1.0,4
269223,1,6,4,2.0,9.200000000000001,134,300,4,2,0.0,339.0,1.0,4
269224,1,8,8,2.0,6.824999999999999,90,300,7,6,12.0,338.0,2.0,0
269225,1,8,8,2.0,7.05,110,270,6,6,98.0,336.0,2.0,0
269226,1,3,3,2.0,7.2,110,175,3,5,49.0,149.0,1.0,3
269227,1,4,4,2.0,8.35,150,270,3,7,205.0,348.0,1.0,3
269228,1,6,6,2.0,6.533333333333334,110,175,5,5,77.0,321.0,2.0,0
269229,1,7,7,2.0,7.171428571428571,125,330,5,4,57.0,215.0,1.0,3
269230,1,5,4,2.0,5.4399999999999995,150,200,4,6,224.0,337.0,2.0,2
269231,1,4,4,2.0,6.15,150,175,4,5,23.0,194.0,2.0,2
269232,1,2,2,2.0,6.300000000000001,175,200,2,6,21.0,321.0,2.0,0
269233,1,10,10,2.0,7.0,90,330,8,2,5.0,333.0,2.0,4
269234,1,14,13,2.0,6.928571428571429,110,210,9,6,48.0,359.0,1.0,3
269235,1,6,6,1.8333333333333333,5.066666666666666,110,300,6,6,53.0,317.0,3.0,0
269236,1,5,5,2.0,6.279999999999999,90,175,5,5,35.0,357.0,2.0,0
269237,1,5,4,2.0,7.76,110,270,4,2,59.0,350.0,1.0,4
269238,1,6,5,2.0,7.633333333333333,150,330,3,5,24.0,295.0,1.0,3
269239,1,5,5,2.0,6.36,134,300,5,4,135.0,267.0,2.0,0
269240,1,7,7,2.0,5.828571428571429,134,300,4,7,3.0,207.0,1.0,3
269241,1,7,7,1.8571428571428572,8.357142857142858,134,270,5,5,51.0,319.0,3.0,0
269242,1,8,8,2.0,7.875,110,300,7,2,58.0,362.0,2.0,4
269243,1,4,4,2.0,5.8,70,170,4,5,10.0,257.0,2.0,0
269244,1,3,3,2.0,7.066666666666666,150,175,3,2,35.0,166.0,2.0,4
269245,1,13,13,2.0,7.028571428571428,70,300,9,6,88.0,353.0,1.0,3
269246,1,6,6,1.8333333333333333,6.266666666666667,110,210,6,5,51.0,348.0,2.0,0
269247,1,8,7,2.0,6.525,110,270,6,2,37.0,364.0,2.0,4
269248,1,6,6,2.0,7.966666666666666,110,300,5,5,18.0,249.0,2.0,0
269249,1,12,12,2.0,6.033333333333334,134,200,8,4,10.0,358.0,1.0,3
269250,1,8,8,2.0,7.325,110,330,5,6,30.0,362.0,3.0,0
269251,1,5,5,2.0,7.08,150,220,4,5,91.0,303.0,2.0,0
270000,1,7,7,2.0,6.714285714285714,150,300,7,2,73.0,361.0,2.0,4
270001,1,15,13,2.0,6.7733333333333325,150,380,8,4,5.0,345.0,3.0,0
270002,1,9,9,2.0,5.7555555555555555,70,270,7,1,15.0,349.0,1.0,4
270003,1,9,9,2.0,6.800000000000001,90,175,7,6,76.0,354.0,3.0,0
270004,1,3,3,2.0,6.8,150,270,3,5,56.0,304.0,1.0,3
270005,1,7,8,2.0,6.8,150,380,5,2,24.0,321.0,1.0,4
270006,1,2,2,2.0,4.2,150,300,2,2,244.0,313.0,2.0,4
270007,1,9,9,2.0,6.155555555555556,134,210,5,6,12.0,361.0,3.0,0
270008,1,6,6,2.0,9.366666666666667,110,380,4,7,53.0,203.0,3.0,0
270009,1,6,6,2.0,6.633333333333333,150,180,5,7,2.0,354.0,2.0,0
270010,1,6,7,2.0,8.114285714285714,134,380,6,6,92.0,226.0,3.0,0
270011,1,9,9,2.0,6.911111111111111,134,380,7,6,80.0,300.0,2.0,0
270012,1,7,7,1.8571428571428572,6.957142857142857,150,380,5,5,43.0,302.0,3.0,0
270013,1,5,5,2.0,5.64,150,300,4,7,38.0,347.0,3.0,0
270014,1,12,12,2.0,5.966666666666666,125,330,7,4,2.0,321.0,1.0,3
270015,1,7,7,2.0,6.942857142857143,110,190,6,6,36.0,229.0,3.0,0
270016,1,1,1,2.0,3.4,175,175,1,1,181.0,181.0,3.0,1
270017,1,8,8,2.0,5.275,70,300,5,2,67.0,362.0,3.0,1
270018,1,5,4,1.6,5.14,150,200,4,7,49.0,320.0,3.0,0
270019,1,7,7,1.8571428571428572,6.042857142857143,110,180,6,5,93.0,335.0,2.0,0
270020,1,9,9,2.0,6.888888888888889,110,300,7,6,96.0,255.0,2.0,0
270021,1,11,11,2.0,6.836363636363637,110,300,7,1,4.0,359.0,3.0,1
270022,1,6,6,2.0,6.3,150,200,5,7,64.0,364.0,3.0,0
270023,1,8,8,2.0,7.199999999999999,70,380,6,5,15.0,307.0,2.0,0
270024,1,7,7,1.8571428571428572,5.471428571428571,110,300,6,7,4.0,354.0,1.0,3
270025,1,5,5,2.0,7.760000000000001,150,175,3,5,72.0,322.0,3.0,0
270026,1,9,9,1.8888888888888888,6.188888888888889,110,300,7,1,1.0,344.0,3.0,1
270027,1,5,5,2.0,6.04,134,170,3,2,143.0,335.0,2.0,4
270028,1,10,9,2.0,7.0,70,380,6,5,1.0,362.0,3.0,0
270029,1,4,5,1.8,7.340000000000001,125,330,5,6,42.0,342.0,3.0,0
270030,1,5,5,2.0,6.76,70,300,4,7,30.0,353.0,3.0,0
270031,1,13,12,2.0,6.230769230769231,125,300,10,6,40.0,358.0,3.0,0
270032,1,4,4,2.0,7.4,110,250,4,1,27.0,91.0,1.0,4
270033,1,5,5,2.0,9.440000000000001,110,380,5,5,37.0,328.0,3.0,0
270034,1,10,9,2.0,5.9399999999999995,70,300,8,2,2.0,305.0,3.0,1
270035,1,11,9,2.0,6.890909090909091,110,330,5,6,96.0,356.0,1.0,3
270036,1,5,5,2.0,7.279999999999999,170,300,5,5,25.0,324.0,2.0,0
270037,1,3,3,2.0,7.0,165,175,3,5,152.0,242.0,3.0,2
270038,1,8,8,1.875,6.0125,125,190,8,6,45.0,334.0,2.0,0
270039,1,5,5,2.0,7.359999999999999,134,300,4,7,12.0,238.0,3.0,0
270040,1,10,11,1.9090909090909092,6.9818181818181815,110,300,10,2,34.0,327.0,1.0,4
270041,1,9,9,2.0,7.955555555555555,110,330,7,6,55.0,353.0,1.0,3
270042,1,6,6,2.0,5.666666666666667,134,175,4,1,7.0,264.0,2.0,4
270043,1,9,8,2.0,6.488888888888889,110,175,7,6,12.0,352.0,3.0,0
270044,1,6,6,2.0,6.933333333333334,110,380,5,5,28.0,357.0,3.0,0
270045,1,5,5,2.0,7.840000000000001,150,210,4,7,103.0,334.0,1.0,3
270046,1,11,10,2.0,7.418181818181818,110,330,9,5,13.0,353.0,2.0,0
270047,1,8,7,2.0,8.675,150,330,6,2,36.0,364.0,2.0,4
270048,1,9,8,2.0,7.066666666666666,110,380,8,6,10.0,328.0,3.0,0
270049,1,7,7,2.0,7.799999999999999,90,300,6,6,107.0,321.0,1.0,3
270050,1,6,6,2.0,8.833333333333334,134,175,4,7,7.0,329.0,1.0,3
270051,1,4,4,2.0,6.05,150,175,3,7,57.0,235.0,3.0,2
270052,1,6,6,2.0,7.433333333333334,150,300,6,4,10.0,333.0,1.0,3
270053,1,8,8,2.0,6.1,110,190,7,2,21.0,307.0,3.0,1
270054,1,6,6,2.0,5.733333333333333,110,300,4,5,11.0,325.0,3.0,0
270055,1,4,4,2.0,7.949999999999999,134,175,3,7,120.0,356.0,2.0,0
270056,1,8,7,2.0,6.3,134,200,5,4,6.0,331.0,1.0,3
270057,1,9,9,2.1,6.959999999999999,70,380,7,6,4.0,348.0,1.0,3
270058,1,5,6,2.0,7.2,150,175,5,1,86.0,261.0,3.0,1
270059,1,3,3,2.0,5.533333333333334,150,220,3,7,25.0,242.0,3.0,0
270060,1,5,5,2.0,6.279999999999999,134,270,4,4,28.0,300.0,2.0,0
270061,1,6,6,1.8333333333333333,6.766666666666667,175,300,5,2,19.0,326.0,3.0,1
270062,1,7,6,1.8571428571428572,6.714285714285714,110,330,5,5,54.0,328.0,3.0,0
270063,1,3,3,2.3333333333333335,6.633333333333333,90,150,3,7,42.0,241.0,3.0,2
270064,1,6,6,2.0,5.8,125,300,5,5,33.0,309.0,1.0,3
270065,1,7,7,2.0,7.342857142857143,110,300,6,2,64.0,207.0,1.0,4
270066,1,7,7,2.0,7.828571428571428,135,330,5,2,28.0,266.0,3.0,1
270067,1,11,11,1.9090909090909092,6.954545454545454,150,330,8,6,4.0,339.0,3.0,0
270068,1,9,9,2.0,6.822222222222222,110,270,8,6,14.0,295.0,2.0,0
270069,1,10,11,2.0,8.345454545454546,110,380,8,6,88.0,322.0,1.0,3
270070,1,7,7,2.0,5.885714285714286,90,200,6,6,7.0,341.0,2.0,0
